,CensusTract,State,County,Urban,Pop2010,OHU2010,LA1and10,lapop20share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,LATracts10,Lat,Long
20338,41071030101,Oregon,Yamhill County,1,5662,1989,1,0.0,4.6,98024.0,2.12,6.0,514.0,1,45.2991058,-122.9141815
20339,41071030102,Oregon,Yamhill County,1,7594,2717,1,0.0,8.6,85144.0,3.8,7.3,1284.0,1,45.318929,-122.9777158
20340,41071030400,Oregon,Yamhill County,0,7603,2743,1,0.0,7.5,87417.0,2.13,9.06,1838.0,1,45.3601119,-123.281313
20341,41071030601,Oregon,Yamhill County,1,3485,1332,1,0.0,16.5,50918.0,8.89,23.66,632.0,1,45.1927379,-123.1709104
20342,41071030602,Oregon,Yamhill County,1,5881,2056,1,0.0,7.1,91577.0,1.11,5.02,686.0,1,45.228731,-123.2397027
20343,41071030701,Oregon,Yamhill County,1,7712,3060,1,0.0,14.3,70408.0,2.39,8.39,546.0,1,45.2202367,-123.2137503
20344,41071030702,Oregon,Yamhill County,1,7570,2826,1,0.0,17.0,53456.0,1.95,15.82,127.0,1,45.2007756,-123.2176953
20345,42001030800,Pennsylvania,Adams County,1,7451,2864,1,0.0,9.0,78425.0,2.6,6.29,1392.0,1,39.8911904,-77.0042109
20346,42001030900,Pennsylvania,Adams County,1,7300,2730,1,0.0,9.7,64918.0,8.55,13.27,1677.0,1,39.8493983,-77.044863
20347,42001031000,Pennsylvania,Adams County,1,1781,653,1,0.0,7.7,73295.0,2.68,2.96,189.0,1,39.8156325,-77.0136139
20348,42001031202,Pennsylvania,Adams County,1,2700,972,1,0.0,3.3,87266.0,7.55,4.01,498.0,1,39.7342718,-77.1076714
20349,42003101400,Pennsylvania,Allegheny County,1,3346,1526,1,0.0,5.0,74943.0,20.58,6.04,225.0,1,40.4852452,-79.9270065
20350,42003120300,Pennsylvania,Allegheny County,1,1650,718,1,0.0,25.8,50189.0,45.75,26.67,244.0,1,40.4693973,-79.9029188
20351,42003191100,Pennsylvania,Allegheny County,1,2425,1236,1,0.0,12.9,85461.0,11.05,6.92,58.0,1,40.4353911,-80.0247612
20352,42003260200,Pennsylvania,Allegheny County,1,2285,935,1,0.0,17.0,58750.0,12.74,23.73,374.0,1,40.492508,-80.0177905
20353,42003260700,Pennsylvania,Allegheny County,1,1744,730,1,0.0,7.7,77750.0,13.28,10.2,367.0,1,40.4817771,-80.0116948
20354,42003260900,Pennsylvania,Allegheny County,1,1214,460,1,0.0,67.5,17750.0,57.09,85.09,515.0,1,40.4776383,-80.0025945
20355,42003261200,Pennsylvania,Allegheny County,1,1051,481,1,0.0,3.7,94830.0,5.33,4.1,201.0,1,40.4922173,-80.0081121
20356,42003262000,Pennsylvania,Allegheny County,1,2648,1160,1,0.0,32.5,36434.0,28.71,35.35,349.0,1,40.4671811,-79.9952225
20357,42003290400,Pennsylvania,Allegheny County,1,4049,1773,1,0.0,25.0,53276.0,18.94,24.71,606.0,1,40.3876579,-79.9824831
20358,42003310200,Pennsylvania,Allegheny County,1,3227,1455,1,0.0,7.7,68828.0,6.12,11.82,94.0,1,40.3714026,-79.9141122
20359,42003310300,Pennsylvania,Allegheny County,1,990,403,1,0.0,3.3,88618.0,5.53,6.5,158.0,1,40.3879201,-79.9225537
20360,42003320400,Pennsylvania,Allegheny County,1,1994,855,1,0.0,16.2,53152.0,7.87,16.32,94.0,1,40.3847289,-79.9920664
20361,42003402000,Pennsylvania,Allegheny County,1,3260,1494,1,0.0,17.5,61613.0,10.93,23.09,518.0,1,40.6080716,-79.7404281
20362,42003403500,Pennsylvania,Allegheny County,1,4530,2009,1,0.0,23.3,45801.0,14.99,33.97,557.0,1,40.6045339,-79.7599502
20363,42003404000,Pennsylvania,Allegheny County,1,1500,703,1,0.0,12.2,69931.0,10.48,13.62,156.0,1,40.5916554,-79.782503
20364,42003407002,Pennsylvania,Allegheny County,1,6597,2607,1,0.0,6.6,93750.0,2.36,4.88,698.0,1,40.6117563,-79.8707145
20365,42003408001,Pennsylvania,Allegheny County,1,4769,1915,1,0.0,6.4,104231.0,12.44,2.82,559.0,1,40.6528011,-79.9592726
20366,42003408002,Pennsylvania,Allegheny County,1,6331,2304,1,0.0,2.4,129489.0,0.83,0.48,223.0,1,40.6241285,-79.9549835
20367,42003409000,Pennsylvania,Allegheny County,1,11497,3933,1,0.0,2.4,170652.0,0.74,0.0,2300.0,1,40.6448253,-80.0387788
20368,42003411000,Pennsylvania,Allegheny County,1,6915,2415,1,0.0,3.5,161301.0,1.44,0.87,1006.0,1,40.6453351,-80.1100332
20369,42003412001,Pennsylvania,Allegheny County,1,8605,3030,1,0.0,3.3,137625.0,3.66,0.68,1853.0,1,40.6020819,-80.1084059
20370,42003412002,Pennsylvania,Allegheny County,1,4865,1693,1,0.0,1.4,169844.0,1.67,1.79,1123.0,1,40.5711397,-80.0868328
20371,42003413100,Pennsylvania,Allegheny County,1,6609,2581,1,0.0,7.6,138125.0,1.55,3.36,273.0,1,40.6004685,-80.0266964
20372,42003413300,Pennsylvania,Allegheny County,1,4742,1857,1,0.0,2.1,107478.0,4.38,1.69,320.0,1,40.5609395,-80.0431707
20373,42003413400,Pennsylvania,Allegheny County,1,4339,1650,1,0.0,3.2,109688.0,2.56,1.41,550.0,1,40.5609581,-80.0053841
20374,42003413500,Pennsylvania,Allegheny County,1,6164,2762,1,0.0,6.7,96375.0,7.79,1.25,372.0,1,40.581092,-80.0065194
20375,42003414102,Pennsylvania,Allegheny County,1,7040,2961,1,0.0,3.9,109625.0,8.04,2.38,908.0,1,40.5920727,-79.9681712
20376,42003414200,Pennsylvania,Allegheny County,1,5965,2276,1,0.0,5.6,98750.0,2.54,5.31,733.0,1,40.5657807,-79.9455259
20377,42003415002,Pennsylvania,Allegheny County,1,2545,958,1,0.0,5.1,112431.0,1.8,4.71,575.0,1,40.5535145,-79.9009405
20378,42003417100,Pennsylvania,Allegheny County,1,2145,973,1,0.0,9.1,66250.0,3.58,11.21,365.0,1,40.5441473,-79.7844339
20379,42003417200,Pennsylvania,Allegheny County,1,1260,633,1,0.0,14.8,65764.0,17.33,20.52,221.0,1,40.5379961,-79.7802625
20380,42003418000,Pennsylvania,Allegheny County,1,1746,821,1,0.0,6.6,82813.0,9.52,7.54,276.0,1,40.5430324,-79.8003786
20381,42003419000,Pennsylvania,Allegheny County,1,2921,1391,1,0.0,9.4,86734.0,7.89,5.43,238.0,1,40.5452197,-79.8475734
20382,42003420000,Pennsylvania,Allegheny County,1,1432,830,1,0.0,14.4,44118.0,15.76,18.77,74.0,1,40.4927172,-79.860276
20383,42003421100,Pennsylvania,Allegheny County,1,4103,1733,1,0.0,4.6,115978.0,5.96,2.88,530.0,1,40.5032807,-79.8674553
20384,42003421200,Pennsylvania,Allegheny County,1,4304,1695,1,0.0,5.9,112955.0,3.84,4.98,790.0,1,40.5146926,-79.9232089
20385,42003422000,Pennsylvania,Allegheny County,1,5388,2063,1,0.0,0.6,179390.0,1.13,1.18,1237.0,1,40.5259961,-79.8889028
20386,42003424000,Pennsylvania,Allegheny County,1,3446,1641,1,0.0,19.3,48355.0,24.32,27.92,552.0,1,40.4932427,-79.9215474
20387,42003426300,Pennsylvania,Allegheny County,1,6037,2438,1,0.0,2.0,94803.0,2.18,1.44,192.0,1,40.5439544,-79.9745886
20388,42003426800,Pennsylvania,Allegheny County,1,5369,2060,1,0.0,2.9,109309.0,1.89,0.0,340.0,1,40.542044,-79.9500496
20389,42003427000,Pennsylvania,Allegheny County,1,3744,1786,1,0.0,18.0,44423.0,21.25,26.0,454.0,1,40.4817489,-79.9737949
20390,42003427100,Pennsylvania,Allegheny County,1,5510,2189,1,0.0,4.8,111806.0,2.99,0.8,428.0,1,40.5166724,-79.9768822
20391,42003428100,Pennsylvania,Allegheny County,1,1242,529,1,0.0,5.9,72700.0,9.19,1.36,114.0,1,40.4738997,-79.9808722
20392,42003428200,Pennsylvania,Allegheny County,1,2091,916,1,0.0,2.8,83100.0,3.8,5.25,177.0,1,40.4874253,-79.990473
20393,42003429100,Pennsylvania,Allegheny County,1,2510,1130,1,0.0,6.9,101477.0,5.49,2.69,93.0,1,40.5062537,-80.0077043
20394,42003434000,Pennsylvania,Allegheny County,1,1781,740,1,0.0,3.4,116607.0,5.37,5.35,281.0,1,40.5051586,-80.0821377
20395,42003435000,Pennsylvania,Allegheny County,1,2449,1123,1,0.0,4.9,79000.0,5.02,5.86,508.0,1,40.5108721,-80.0962166
20396,42003437000,Pennsylvania,Allegheny County,1,4757,1823,1,0.0,4.9,125441.0,0.68,1.81,776.0,1,40.5424852,-80.0925858
20397,42003447000,Pennsylvania,Allegheny County,1,1634,601,1,0.0,3.7,107045.0,4.07,4.92,318.0,1,40.5740152,-80.2037769
20398,42003449000,Pennsylvania,Allegheny County,1,2640,1067,1,0.0,4.1,83393.0,1.96,5.2,481.0,1,40.5577528,-80.2279748
20399,42003451101,Pennsylvania,Allegheny County,1,3639,1518,1,0.0,6.0,109792.0,3.35,4.08,455.0,1,40.535517,-80.2181066
20400,42003451102,Pennsylvania,Allegheny County,1,5627,1962,1,0.0,5.6,88906.0,2.11,4.6,324.0,1,40.5218403,-80.1969462
20401,42003451104,Pennsylvania,Allegheny County,1,3590,1242,1,0.0,1.0,120739.0,5.09,0.0,1010.0,1,40.5374851,-80.2540388
20402,42003451105,Pennsylvania,Allegheny County,1,4196,2169,1,0.0,8.5,109426.0,4.88,2.82,197.0,1,40.514276,-80.2355491
20403,42003451300,Pennsylvania,Allegheny County,1,7133,2755,1,0.0,3.1,119904.0,2.19,1.77,1242.0,1,40.4886636,-80.1860116
20404,42003452000,Pennsylvania,Allegheny County,1,5060,2092,1,0.0,6.2,95208.0,4.2,13.21,968.0,1,40.4798082,-80.2809691
20405,42003453004,Pennsylvania,Allegheny County,1,6955,3048,1,0.0,16.1,85208.0,1.33,11.69,1104.0,1,40.4487041,-80.2028536
20406,42003455000,Pennsylvania,Allegheny County,1,1459,620,1,0.0,5.4,77000.0,7.29,6.08,252.0,1,40.4001668,-80.1871524
20407,42003456001,Pennsylvania,Allegheny County,1,3523,1259,1,0.0,3.6,120524.0,0.0,1.85,927.0,1,40.3664301,-80.1471559
20408,42003456003,Pennsylvania,Allegheny County,1,6101,2361,1,0.0,5.3,117679.0,5.16,3.14,1068.0,1,40.3550613,-80.1742499
20409,42003456004,Pennsylvania,Allegheny County,1,4792,2242,1,0.0,3.0,99000.0,10.55,1.67,342.0,1,40.3284818,-80.1226523
20410,42003458000,Pennsylvania,Allegheny County,1,7080,3095,1,0.0,3.2,107340.0,3.63,3.79,1132.0,1,40.4005855,-80.1333237
20411,42003459101,Pennsylvania,Allegheny County,1,1708,662,1,0.0,13.9,77708.0,8.52,2.79,430.0,1,40.4961398,-80.1399594
20412,42003459102,Pennsylvania,Allegheny County,1,5658,2189,1,0.0,4.9,110313.0,0.0,4.41,1105.0,1,40.4738217,-80.1345878
20413,42003459201,Pennsylvania,Allegheny County,1,5988,2801,1,0.0,4.7,107546.0,4.55,2.33,475.0,1,40.4421306,-80.1305582
20414,42003459202,Pennsylvania,Allegheny County,1,661,471,1,0.0,8.6,53906.0,2.87,1.44,40.0,1,40.4282449,-80.1010931
20415,42003460001,Pennsylvania,Allegheny County,1,4250,1925,1,0.0,2.9,90739.0,5.7,3.51,363.0,1,40.4896981,-80.1035271
20416,42003461000,Pennsylvania,Allegheny County,1,1084,538,1,0.0,18.9,54479.0,21.26,13.79,129.0,1,40.5066734,-80.1138415
20417,42003462100,Pennsylvania,Allegheny County,1,2627,1191,1,0.0,18.5,52750.0,24.78,33.96,563.0,1,40.4839951,-80.0703336
20418,42003462600,Pennsylvania,Allegheny County,1,3735,1702,1,0.0,23.2,40162.0,29.71,34.8,331.0,1,40.4740463,-80.0749616
20419,42003468700,Pennsylvania,Allegheny County,1,1759,826,1,0.0,13.4,61563.0,14.07,11.02,229.0,1,40.4137824,-80.088794
20420,42003468800,Pennsylvania,Allegheny County,1,2572,1242,1,0.0,19.7,62750.0,11.66,17.69,79.0,1,40.406486,-80.094543
20421,42003469000,Pennsylvania,Allegheny County,1,4432,1958,1,0.0,9.9,98346.0,2.36,2.98,91.0,1,40.4170559,-80.0543167
20422,42003470400,Pennsylvania,Allegheny County,1,3063,1374,1,0.0,2.8,90063.0,6.55,2.09,157.0,1,40.368592,-80.087496
20423,42003473602,Pennsylvania,Allegheny County,1,4600,2069,1,0.0,6.0,103621.0,8.59,3.32,672.0,1,40.3719554,-80.0692968
20424,42003474101,Pennsylvania,Allegheny County,1,3601,1280,1,0.0,3.4,138462.0,0.8,2.97,523.0,1,40.3562215,-80.0754162
20425,42003474102,Pennsylvania,Allegheny County,1,3685,1380,1,0.0,3.7,145660.0,9.54,1.98,358.0,1,40.3402927,-80.0673478
20426,42003474201,Pennsylvania,Allegheny County,1,2600,902,1,0.0,1.8,146641.0,1.42,0.44,578.0,1,40.3456211,-80.097983
20427,42003474202,Pennsylvania,Allegheny County,1,4809,1815,1,0.0,2.1,153813.0,2.86,1.2,573.0,1,40.3253358,-80.0953076
20428,42003474203,Pennsylvania,Allegheny County,1,4534,1599,1,0.0,1.1,136100.0,0.42,0.0,839.0,1,40.313775,-80.0791068
20429,42003475200,Pennsylvania,Allegheny County,1,4919,1944,1,0.0,9.4,99537.0,2.0,2.67,774.0,1,40.3240324,-80.0560042
20430,42003475301,Pennsylvania,Allegheny County,1,4425,2074,1,0.0,3.9,74858.0,5.32,5.01,433.0,1,40.3242152,-80.0340366
20431,42003475303,Pennsylvania,Allegheny County,1,4064,1587,1,0.0,3.7,94884.0,2.48,4.02,850.0,1,40.3081252,-80.0467612
20432,42003475304,Pennsylvania,Allegheny County,1,5688,2311,1,0.0,2.7,109083.0,1.12,4.26,1307.0,1,40.2992282,-80.0483554
20433,42003475402,Pennsylvania,Allegheny County,1,3060,1188,1,0.0,3.8,113472.0,1.75,7.91,671.0,1,40.313248,-80.0227144
20434,42003478200,Pennsylvania,Allegheny County,1,5628,2401,1,0.0,8.4,68854.0,9.71,13.98,514.0,1,40.3736155,-79.972082
20435,42003480300,Pennsylvania,Allegheny County,1,3415,1446,1,0.0,8.8,80833.0,2.31,11.89,552.0,1,40.3942684,-79.9616617
20436,42003480400,Pennsylvania,Allegheny County,1,4980,2213,1,0.0,7.6,82563.0,14.43,10.18,860.0,1,40.3803481,-79.9524657
20437,42003484500,Pennsylvania,Allegheny County,1,5745,2659,1,0.0,11.8,74415.0,9.42,4.75,756.0,1,40.3822012,-79.9042086
20438,42003487000,Pennsylvania,Allegheny County,1,1792,892,1,0.0,14.4,64375.0,17.57,14.52,205.0,1,40.3508161,-79.8906019
20439,42003488100,Pennsylvania,Allegheny County,1,2311,964,1,0.0,12.7,70288.0,4.47,13.01,142.0,1,40.3867404,-79.8876823
20440,42003488200,Pennsylvania,Allegheny County,1,3591,1457,1,0.0,19.8,62669.0,14.91,18.8,418.0,1,40.3909382,-79.8722394
20441,42003488600,Pennsylvania,Allegheny County,1,4942,2123,1,0.0,15.7,76295.0,6.89,11.07,404.0,1,40.3347646,-79.9160493
20442,42003490002,Pennsylvania,Allegheny County,1,4802,2111,1,0.0,6.6,74413.0,4.99,11.51,959.0,1,40.2966156,-80.0107723
20443,42003490003,Pennsylvania,Allegheny County,1,3519,1449,1,0.0,8.5,95147.0,3.87,6.59,644.0,1,40.316396,-79.9918898
20444,42003490004,Pennsylvania,Allegheny County,1,5095,1848,1,0.0,3.1,107375.0,4.34,5.49,1273.0,1,40.2843629,-79.9801712
20445,42003491101,Pennsylvania,Allegheny County,1,5892,2290,1,0.0,2.8,125857.0,1.83,1.05,865.0,1,40.3008552,-79.9520384
20446,42003491200,Pennsylvania,Allegheny County,1,2042,941,1,0.0,2.7,90536.0,6.85,3.48,238.0,1,40.3100657,-79.9168998
20447,42003492700,Pennsylvania,Allegheny County,1,1882,899,1,0.0,32.1,62969.0,14.18,33.52,312.0,1,40.3031648,-79.8843779
20448,42003492800,Pennsylvania,Allegheny County,1,2769,1230,1,0.0,30.4,41530.0,25.66,29.56,241.0,1,40.2920175,-79.8829028
20449,42003492900,Pennsylvania,Allegheny County,1,2145,998,1,0.0,24.5,36755.0,17.72,27.73,290.0,1,40.2879983,-79.893836
20450,42003494000,Pennsylvania,Allegheny County,1,1493,626,1,0.0,16.2,56786.0,13.03,18.37,186.0,1,40.2715536,-79.8871529
20451,42003496101,Pennsylvania,Allegheny County,1,2957,1188,1,0.0,3.4,95250.0,2.81,1.67,574.0,1,40.2771784,-79.8142949
20452,42003498000,Pennsylvania,Allegheny County,1,2551,1094,1,0.0,8.2,59896.0,4.42,8.73,85.0,1,40.3217065,-79.863151
20453,42003499300,Pennsylvania,Allegheny County,1,1574,697,1,0.0,16.0,60924.0,5.81,15.56,272.0,1,40.3331093,-79.8867613
20454,42003499400,Pennsylvania,Allegheny County,1,2909,1267,1,0.0,24.4,41250.0,16.16,24.22,613.0,1,40.3187828,-79.8813494
20455,42003500300,Pennsylvania,Allegheny County,1,3798,1694,1,0.0,9.5,76411.0,13.48,12.83,446.0,1,40.3378687,-79.8741164
20456,42003503002,Pennsylvania,Allegheny County,1,5989,2728,1,0.0,9.7,63932.0,3.82,6.59,130.0,1,40.3477522,-79.8154287
20457,42003509400,Pennsylvania,Allegheny County,1,5349,2468,1,0.0,28.8,35446.0,19.38,31.49,1046.0,1,40.4085727,-79.8214624
20458,42003510000,Pennsylvania,Allegheny County,1,1822,822,1,0.0,28.0,26429.0,33.18,51.41,480.0,1,40.3968775,-79.8381817
20459,42003512000,Pennsylvania,Allegheny County,1,2317,1066,1,0.0,21.2,51210.0,7.66,18.69,183.0,1,40.4047811,-79.8451078
20460,42003514000,Pennsylvania,Allegheny County,1,2122,910,1,0.0,28.5,37679.0,33.4,45.72,317.0,1,40.4098772,-79.8792795
20461,42003518001,Pennsylvania,Allegheny County,1,3391,1578,1,0.0,3.7,105284.0,4.61,2.01,249.0,1,40.4281528,-79.8592363
20462,42003519000,Pennsylvania,Allegheny County,1,3011,1363,1,0.0,3.1,105313.0,0.74,0.61,112.0,1,40.4388495,-79.8415997
20463,42003521100,Pennsylvania,Allegheny County,1,4603,1789,1,0.0,7.9,85846.0,0.58,6.52,507.0,1,40.4513663,-79.7767835
20464,42003521200,Pennsylvania,Allegheny County,1,4090,2053,1,0.0,7.7,60000.0,3.65,3.79,172.0,1,40.4257169,-79.7965422
20465,42003521301,Pennsylvania,Allegheny County,1,4226,2053,1,0.0,23.5,68368.0,15.86,12.55,450.0,1,40.4165488,-79.7633386
20466,42003521302,Pennsylvania,Allegheny County,1,4378,2095,1,0.0,6.6,70064.0,2.1,4.4,198.0,1,40.4164052,-79.7878495
20467,42003521401,Pennsylvania,Allegheny County,1,2858,1224,1,0.0,4.6,76583.0,1.64,2.2,390.0,1,40.4246862,-79.7319201
20468,42003521402,Pennsylvania,Allegheny County,1,3897,1507,1,0.0,4.8,111524.0,3.93,2.05,608.0,1,40.4038744,-79.7472698
20469,42003521500,Pennsylvania,Allegheny County,1,4341,1893,1,0.0,5.8,80719.0,7.62,4.09,539.0,1,40.4435014,-79.7338354
20470,42003522000,Pennsylvania,Allegheny County,1,3294,1555,1,0.0,21.1,39102.0,18.17,36.98,721.0,1,40.4077787,-79.7763443
20471,42003523100,Pennsylvania,Allegheny County,1,4194,1723,1,0.0,20.3,56000.0,10.73,20.43,135.0,1,40.4716777,-79.8714726
20472,42003523400,Pennsylvania,Allegheny County,1,4967,2366,1,0.0,8.6,63571.0,7.34,6.84,194.0,1,40.4561889,-79.8334732
20473,42003523501,Pennsylvania,Allegheny County,1,4658,1973,1,0.0,3.4,63675.0,1.94,5.49,219.0,1,40.4723026,-79.810494
20474,42003523600,Pennsylvania,Allegheny County,1,4845,2180,1,0.0,9.9,73537.0,9.16,8.8,307.0,1,40.4509498,-79.8123587
20475,42003523701,Pennsylvania,Allegheny County,1,4179,1812,1,0.0,9.7,71449.0,4.93,9.05,318.0,1,40.5041072,-79.8181392
20476,42003523800,Pennsylvania,Allegheny County,1,4651,2171,1,0.0,4.7,75083.0,7.94,5.07,127.0,1,40.4923442,-79.8413597
20477,42003525100,Pennsylvania,Allegheny County,1,2054,973,1,0.0,3.0,100781.0,3.4,4.35,366.0,1,40.5171973,-79.8292453
20478,42003525200,Pennsylvania,Allegheny County,1,2007,1096,1,0.0,8.7,78141.0,12.95,13.92,228.0,1,40.5158744,-79.8451025
20479,42003525300,Pennsylvania,Allegheny County,1,2242,909,1,0.0,4.9,100208.0,6.35,6.84,150.0,1,40.5251473,-79.8363942
20480,42003526101,Pennsylvania,Allegheny County,1,6902,2784,1,0.0,4.4,115285.0,4.02,4.03,1478.0,1,40.5306515,-79.7633951
20481,42003526201,Pennsylvania,Allegheny County,1,3690,1456,1,0.0,2.0,88189.0,4.48,3.69,631.0,1,40.4888156,-79.757779
20482,42003526202,Pennsylvania,Allegheny County,1,5060,1996,1,0.0,7.0,75766.0,3.26,9.0,547.0,1,40.4682186,-79.7520788
20483,42003526301,Pennsylvania,Allegheny County,1,4105,1614,1,0.0,3.8,88160.0,1.3,1.91,693.0,1,40.4760218,-79.7184428
20484,42003561500,Pennsylvania,Allegheny County,1,3140,1611,1,0.0,23.8,50682.0,21.14,22.25,50.0,1,40.4403169,-79.8684058
20485,42003561900,Pennsylvania,Allegheny County,1,2232,968,1,0.0,31.0,36409.0,39.88,34.4,183.0,1,40.4704937,-79.8936409
20486,42003562300,Pennsylvania,Allegheny County,1,3469,1432,1,0.0,46.9,29688.0,40.59,43.12,594.0,1,40.4079118,-79.9305413
20487,42003562600,Pennsylvania,Allegheny County,1,2635,1151,1,0.0,17.8,49375.0,18.71,33.14,197.0,1,40.4432139,-80.0370784
20488,42003562800,Pennsylvania,Allegheny County,1,1597,769,1,0.0,20.3,60139.0,11.25,15.34,106.0,1,40.4226894,-80.0713444
20489,42003562900,Pennsylvania,Allegheny County,1,1926,854,1,0.0,20.2,42632.0,28.17,30.42,295.0,1,40.412511,-79.9516387
20490,42003564100,Pennsylvania,Allegheny County,1,882,356,1,0.0,2.8,165625.0,0.79,0.54,128.0,1,40.4277028,-80.0866497
20491,42003564200,Pennsylvania,Allegheny County,1,2224,1036,1,0.0,5.1,80881.0,2.11,2.01,182.0,1,40.3325523,-79.7909263
20492,42003564400,Pennsylvania,Allegheny County,1,5620,2634,1,0.0,9.0,57560.0,6.25,8.8,208.0,1,40.3764587,-79.7913374
20493,42003564500,Pennsylvania,Allegheny County,1,3203,1264,1,0.0,9.0,71094.0,4.56,8.1,677.0,1,40.271055,-79.9196547
20494,42003980600,Pennsylvania,Allegheny County,1,11,4,1,0.0,0.0,0.0,50.0,0.0,0.0,1,40.4518148,-80.0280506
20495,42005951000,Pennsylvania,Armstrong County,1,2991,1406,1,0.0,22.0,43036.0,13.34,26.91,148.0,1,40.7696153,-79.5329987
20496,42005951900,Pennsylvania,Armstrong County,1,1813,812,1,0.0,10.6,53625.0,10.63,21.89,427.0,1,40.6865955,-79.6818256
20497,42007600700,Pennsylvania,Beaver County,1,7620,3144,1,0.0,3.4,98455.0,2.53,2.78,776.0,1,40.7614353,-80.3790754
20498,42007601000,Pennsylvania,Beaver County,1,3665,1659,1,0.0,7.3,75964.0,10.31,7.49,152.0,1,40.7425808,-80.3321154
20499,42007601100,Pennsylvania,Beaver County,1,3272,1031,1,0.0,24.4,48309.0,15.32,9.81,506.0,1,40.7766226,-80.3248825
20500,42007601200,Pennsylvania,Beaver County,1,2984,1344,1,0.0,31.0,40250.0,24.23,40.96,159.0,1,40.7535082,-80.3240308
20501,42007601300,Pennsylvania,Beaver County,1,2731,1061,1,0.0,27.1,44225.0,15.75,29.84,207.0,1,40.7534108,-80.3150389
20502,42007601600,Pennsylvania,Beaver County,1,1500,658,1,0.0,13.7,61161.0,13.05,19.33,143.0,1,40.7338833,-80.2977615
20503,42007601800,Pennsylvania,Beaver County,1,7360,3130,1,0.0,4.1,75814.0,1.82,3.69,1329.0,1,40.7214615,-80.1979182
20504,42007602500,Pennsylvania,Beaver County,1,1321,725,1,0.0,10.7,51786.0,12.48,11.81,62.0,1,40.6849378,-80.3301636
20505,42007602602,Pennsylvania,Beaver County,1,3544,1246,1,0.0,2.2,99816.0,3.62,3.28,465.0,1,40.7054714,-80.3367759
20506,42007602800,Pennsylvania,Beaver County,1,2635,1205,1,0.0,29.8,45704.0,22.79,32.13,660.0,1,40.6343582,-80.4580115
20507,42007603202,Pennsylvania,Beaver County,1,7089,2656,1,0.0,2.0,96990.0,3.78,5.08,1227.0,1,40.6404532,-80.2993359
20508,42007603300,Pennsylvania,Beaver County,1,3845,1671,1,0.0,6.6,64844.0,10.69,11.74,496.0,1,40.6799718,-80.2752862
20509,42007603500,Pennsylvania,Beaver County,1,1569,625,1,0.0,19.7,47614.0,14.28,23.11,328.0,1,40.6851452,-80.2536117
20510,42007603801,Pennsylvania,Beaver County,1,2822,1096,1,0.0,3.5,91739.0,0.76,5.04,420.0,1,40.6611148,-80.2073942
20511,42007603802,Pennsylvania,Beaver County,1,3015,1180,1,0.0,2.1,105375.0,2.18,4.6,593.0,1,40.6577356,-80.1636004
20512,42007603900,Pennsylvania,Beaver County,1,3197,1373,1,0.0,2.6,96223.0,1.57,3.58,270.0,1,40.6109093,-80.213447
20513,42007604000,Pennsylvania,Beaver County,1,2562,1178,1,0.0,15.1,42019.0,11.3,25.04,208.0,1,40.6037887,-80.2209336
20514,42007604100,Pennsylvania,Beaver County,1,2864,1326,1,0.0,13.1,49886.0,26.28,34.09,646.0,1,40.5840595,-80.2284641
20515,42007604200,Pennsylvania,Beaver County,1,1624,785,1,0.0,15.3,55972.0,15.05,23.94,150.0,1,40.5967996,-80.2313383
20516,42007604500,Pennsylvania,Beaver County,1,2286,1015,1,0.0,54.2,0.0,36.78,42.32,549.0,1,40.6236378,-80.2513053
20517,42007604800,Pennsylvania,Beaver County,1,4414,1905,1,0.0,9.0,85580.0,2.04,7.02,208.0,1,40.5837862,-80.2497639
20518,42007604901,Pennsylvania,Beaver County,1,4171,1611,1,0.0,7.2,78611.0,3.47,6.05,321.0,1,40.6015415,-80.2848789
20519,42007604902,Pennsylvania,Beaver County,1,4483,1970,1,0.0,3.6,75984.0,1.9,7.44,474.0,1,40.572343,-80.2689489
20520,42007605200,Pennsylvania,Beaver County,1,2633,1134,1,0.0,16.6,60341.0,5.1,19.18,572.0,1,40.7739784,-80.3372201
20521,42007605500,Pennsylvania,Beaver County,1,5254,2222,1,0.0,11.2,91875.0,3.73,7.67,147.0,1,40.6576938,-80.3384677
20522,42007605700,Pennsylvania,Beaver County,1,2634,1090,1,0.0,32.7,38958.0,21.66,34.91,126.0,1,40.6138033,-80.2467918
20523,42009960600,Pennsylvania,Bedford County,1,5044,2175,1,0.0,13.2,60429.0,2.89,12.34,442.0,1,39.9935116,-78.3540296
20524,42009960700,Pennsylvania,Bedford County,1,2841,1494,1,0.0,16.3,60341.0,7.41,15.0,98.0,1,40.0150754,-78.503014
20525,42009960800,Pennsylvania,Bedford County,1,5395,2206,1,0.0,13.4,73051.0,3.86,8.44,747.0,1,40.056419,-78.5035799
20526,42009961000,Pennsylvania,Bedford County,0,5779,2292,1,0.0,11.4,60109.0,2.95,7.6,1061.0,1,39.8569381,-78.4520491
20527,42009961100,Pennsylvania,Bedford County,0,4363,1728,1,0.0,9.5,59229.0,4.22,14.37,969.0,1,39.8204809,-78.6777606
20528,42011002600,Pennsylvania,Berks County,1,3330,1080,1,0.0,55.9,17928.0,28.28,60.47,571.0,1,40.3247078,-75.9429807
20529,42011002700,Pennsylvania,Berks County,1,2071,892,1,0.0,5.8,69091.0,7.55,7.3,84.0,1,40.3190019,-75.9502154
