,CensusTract,State,County,Urban,Pop2010,OHU2010,LATracts10,lapop10share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,Lat,Long
2649,48185180200,Texas,Grimes County,0,6660,2457,1,8.41,23.8,64034.0,4.56,9.45,610.0,30.4117384,-95.9338627
2650,48185180301,Texas,Grimes County,0,4934,1933,1,66.33,6.8,76458.0,0.85,4.39,1121.0,30.6334573,-96.0507179
2651,48185180302,Texas,Grimes County,0,3675,1371,1,84.09,22.8,56553.0,6.0,24.9,901.0,30.697024,-95.9044903
2652,48187210901,Texas,Guadalupe County,0,5413,1996,1,14.56,13.6,66847.0,4.8,9.77,1266.0,29.5395885,-97.8110871
2653,48189950800,Texas,Hale County,0,1430,526,1,95.57,18.8,63864.0,1.39,12.21,396.0,33.9302873,-101.6538505
2654,48191950500,Texas,Hall County,0,3353,1372,1,24.45,23.2,38971.0,5.89,14.99,346.0,34.5208355,-100.6927009
2655,48193950200,Texas,Hamilton County,0,2422,1028,1,48.15,6.7,70000.0,1.06,6.94,416.0,31.6471293,-98.1319236
2656,48197950100,Texas,Hardeman County,0,4139,1722,1,25.84,12.6,52522.0,3.22,8.16,395.0,34.2899036,-99.7456973
2657,48199030100,Texas,Hardin County,0,3682,1376,1,65.76,15.5,50651.0,7.21,21.24,913.0,30.3442101,-94.5627139
2658,48199031000,Texas,Hardin County,0,4154,1571,1,14.37,9.9,62500.0,5.08,7.95,1065.0,30.4532972,-94.181017
2659,48203020103,Texas,Harrison County,0,4442,1718,1,14.94,12.2,68000.0,3.16,16.47,1088.0,32.4204253,-94.2408641
2660,48203020200,Texas,Harrison County,0,6844,2554,1,15.82,16.5,65116.0,2.94,7.15,1759.0,32.6598239,-94.512793
2661,48205950200,Texas,Hartley County,0,6062,1771,1,23.92,6.3,66161.0,0.18,3.76,680.0,35.8402444,-102.6100473
2662,48213950200,Texas,Henderson County,0,5249,1961,1,21.64,12.5,68000.0,5.55,16.74,1365.0,32.2778635,-95.6314969
2663,48213951400,Texas,Henderson County,0,6906,2761,1,8.92,14.5,65486.0,2.58,10.72,1570.0,32.1426398,-95.5916084
2664,48215024301,Texas,Hidalgo County,0,1595,506,1,91.89,27.3,41250.0,2.04,15.05,494.0,26.6175624,-98.1948738
2665,48215024302,Texas,Hidalgo County,0,1641,489,1,49.6,68.2,21296.0,4.34,35.77,574.0,26.422864,-97.9710985
2666,48219950100,Texas,Hockley County,0,1504,541,1,96.32,21.0,50833.0,4.17,22.66,413.0,33.7715552,-102.1822653
2667,48219950200,Texas,Hockley County,0,4158,1545,1,28.5,12.6,60719.0,0.83,7.09,1008.0,33.6586659,-102.3796457
2668,48219950600,Texas,Hockley County,0,1476,545,1,70.06,10.7,70893.0,1.76,5.09,386.0,33.465992,-102.1861403
2669,48221160302,Texas,Hood County,0,3822,1523,1,27.91,9.9,78125.0,1.96,9.33,893.0,32.4758742,-97.9494664
2670,48223950100,Texas,Hopkins County,0,2825,1072,1,40.89,12.6,64139.0,3.59,8.42,690.0,33.2829074,-95.4977645
2671,48223950200,Texas,Hopkins County,0,4263,1687,1,18.26,13.4,67406.0,2.58,9.2,1007.0,33.1083428,-95.7849064
2672,48225950100,Texas,Houston County,0,4872,2081,1,13.94,20.2,48133.0,4.17,6.92,860.0,31.4955668,-95.4314665
2673,48225950200,Texas,Houston County,0,1422,603,1,50.91,14.9,51100.0,5.69,17.68,290.0,31.2428694,-95.6416269
2674,48225950600,Texas,Houston County,0,1531,642,1,98.6,24.1,41875.0,6.34,15.31,341.0,31.367554,-95.1252776
2675,48225950700,Texas,Houston County,0,5076,1050,1,94.9,12.6,54974.0,4.76,7.67,636.0,31.1033091,-95.5193638
2676,48229950300,Texas,Hudspeth County,0,3476,1174,1,99.62,28.2,31165.0,3.79,25.56,1047.0,31.4508678,-105.3775489
2677,48231960200,Texas,Hunt County,0,2352,935,1,32.13,16.3,71442.0,5.2,10.03,573.0,33.349615,-96.0579394
2678,48235950100,Texas,Irion County,0,1599,653,1,99.97,14.8,76389.0,0.96,4.42,368.0,31.3034241,-100.9813037
2679,48237950100,Texas,Jack County,0,2883,754,1,22.63,10.8,72303.0,3.14,2.14,355.0,33.2988863,-98.1569667
2680,48237950500,Texas,Jack County,0,2827,1105,1,92.48,13.3,67250.0,3.99,7.36,724.0,33.0751914,-98.0426517
2681,48239950100,Texas,Jackson County,0,5342,1994,1,32.78,15.6,73239.0,1.18,8.28,748.0,28.8854937,-96.4490351
2682,48239950200,Texas,Jackson County,0,3904,1524,1,12.96,13.1,55242.0,7.03,11.74,455.0,29.0982961,-96.7249452
2683,48239950300,Texas,Jackson County,0,4829,1766,1,12.16,12.5,74549.0,3.8,11.99,522.0,28.8639056,-96.6389034
2684,48241950100,Texas,Jasper County,0,6030,2476,1,44.75,12.3,72111.0,4.39,9.23,1367.0,31.0164942,-94.0724856
2685,48243950100,Texas,Jeff Davis County,0,2342,1034,1,30.09,6.5,66442.0,0.0,5.56,258.0,30.6170874,-104.1878595
2686,48245011303,Texas,Jefferson County,0,2659,980,1,51.32,6.3,105208.0,3.1,4.23,612.0,29.8744297,-94.1720509
2687,48245011304,Texas,Jefferson County,0,6390,1322,1,16.5,9.8,89043.0,3.98,5.58,899.0,29.9815056,-94.1490945
2688,48251130601,Texas,Johnson County,0,6874,2466,1,7.46,12.1,71516.0,4.58,7.68,1833.0,32.243303,-97.4258167
2689,48253020500,Texas,Jones County,0,5221,2021,1,45.5,9.4,69607.0,3.12,4.8,1214.0,32.7000063,-99.881746
2690,48255970100,Texas,Karnes County,0,2214,896,1,35.21,8.5,98643.0,0.39,3.53,489.0,29.0200473,-97.8903621
2691,48255970400,Texas,Karnes County,0,1430,559,1,45.14,15.9,51875.0,0.98,9.57,390.0,28.8780414,-97.6985999
2692,48259970100,Texas,Kendall County,0,6392,2465,1,20.25,8.4,81990.0,1.82,5.23,765.0,30.0059739,-98.7057779
2693,48259970402,Texas,Kendall County,0,6332,2324,1,9.52,4.7,125015.0,0.96,2.71,1395.0,29.8671198,-98.6427847
2694,48261950100,Texas,Kenedy County,0,416,147,1,97.38,7.1,40625.0,7.18,24.88,102.0,26.9241932,-97.6694694
2695,48263950100,Texas,Kent County,0,808,350,1,97.2,10.9,61667.0,10.06,11.32,185.0,33.1847797,-100.7697199
2696,48267950100,Texas,Kimble County,0,2387,1106,1,46.45,12.3,63371.0,1.97,5.33,318.0,30.4794715,-99.7463955
2697,48269950100,Texas,King County,0,286,113,1,100.0,8.8,66806.0,0.0,6.59,68.0,33.6141593,-100.2505476
2698,48273020100,Texas,Kleberg County,0,5602,1892,1,28.31,11.5,79519.0,3.2,11.59,1505.0,27.4443119,-97.689527
2699,48277000101,Texas,Lamar County,0,4414,1755,1,43.02,9.7,75112.0,2.1,5.5,926.0,33.8091974,-95.4978871
2700,48277000102,Texas,Lamar County,0,4820,1831,1,61.0,14.9,63770.0,1.23,12.57,1171.0,33.7751359,-95.7175652
2701,48277000200,Texas,Lamar County,0,3552,1379,1,54.5,20.8,61490.0,1.7,16.11,841.0,33.5514178,-95.6489788
2702,48277000300,Texas,Lamar County,0,6247,2459,1,35.8,12.3,51515.0,3.43,10.84,1437.0,33.6311185,-95.3743872
2703,48279950100,Texas,Lamb County,0,2794,975,1,94.27,22.0,52813.0,9.34,12.16,854.0,34.1798093,-102.1876795
2704,48281950100,Texas,Lampasas County,0,2730,1117,1,84.48,11.9,68813.0,4.19,9.05,613.0,31.2315184,-98.2627221
2705,48283950300,Texas,La Salle County,0,6886,1931,1,29.13,12.1,53699.0,3.9,13.84,971.0,28.3510976,-99.0967743
2706,48285000100,Texas,Lavaca County,0,3431,1486,1,17.18,11.0,59787.0,4.48,7.32,567.0,29.385358,-96.7925083
2707,48285000300,Texas,Lavaca County,0,2568,1089,1,49.33,8.4,80903.0,1.34,5.93,497.0,29.5631845,-97.0662284
2708,48285000500,Texas,Lavaca County,0,3330,1256,1,19.33,12.8,86214.0,1.46,6.02,560.0,29.2415786,-96.9866857
2709,48287000200,Texas,Lee County,0,2743,1158,1,27.97,10.9,61157.0,5.34,5.95,572.0,30.3103488,-96.9016298
2710,48289950100,Texas,Leon County,0,6692,2580,1,21.29,18.4,43472.0,3.7,12.68,1096.0,31.4668478,-95.9169851
2711,48289950200,Texas,Leon County,0,5414,2319,1,18.13,10.6,75596.0,4.51,6.35,926.0,31.211524,-96.2029095
2712,48289950300,Texas,Leon County,0,4695,1997,1,22.26,20.9,65987.0,3.71,5.07,730.0,31.2545547,-95.8817336
2713,48291700400,Texas,Liberty County,0,6334,2253,1,27.4,22.8,54885.0,4.3,17.42,1762.0,30.2566748,-94.9282558
2714,48291700500,Texas,Liberty County,0,2423,857,1,27.26,19.4,68380.0,2.0,20.34,649.0,30.3797086,-94.9147133
2715,48291700600,Texas,Liberty County,0,2862,1164,1,81.76,21.7,45863.0,16.6,37.74,635.0,30.3833977,-94.7507846
2716,48291701400,Texas,Liberty County,0,7112,2403,1,11.95,14.1,58096.0,3.51,11.1,1276.0,29.9793921,-94.6118537
2717,48293970100,Texas,Limestone County,0,2180,801,1,56.61,18.1,45559.0,3.34,13.19,586.0,31.6916394,-96.7357199
2718,48293970700,Texas,Limestone County,0,1798,780,1,34.47,14.4,53631.0,2.61,11.16,338.0,31.5334753,-96.3711473
2719,48293970800,Texas,Limestone County,0,2938,1230,1,58.06,12.2,51964.0,1.77,12.43,585.0,31.3661492,-96.5237812
2720,48295950200,Texas,Lipscomb County,0,2083,730,1,100.0,10.2,73021.0,0.8,7.7,636.0,36.3683427,-100.4102802
2721,48295950300,Texas,Lipscomb County,0,1219,533,1,98.82,13.3,72569.0,4.57,8.35,275.0,36.2354311,-100.2194404
2722,48299970100,Texas,Llano County,0,2674,1287,1,52.26,7.8,60329.0,1.19,5.68,310.0,30.8223273,-98.7104875
2723,48301950100,Texas,Loving County,0,82,39,1,100.0,18.6,101042.0,0.0,9.09,9.0,31.8449361,-103.5612293
2724,48305950400,Texas,Lynn County,0,1917,734,1,38.74,14.3,52366.0,3.99,13.62,486.0,33.2771489,-101.8284507
2725,48305950600,Texas,Lynn County,0,1337,500,1,87.38,16.7,61875.0,3.42,14.59,386.0,33.0564568,-101.8154405
2726,48307950500,Texas,McCulloch County,0,1330,583,1,82.47,13.0,60833.0,4.24,6.55,256.0,31.2872544,-99.3696838
2727,48309004000,Texas,McLennan County,0,4957,1846,1,26.48,4.9,91573.0,0.72,2.57,1252.0,31.5584407,-97.4445759
2728,48309004102,Texas,McLennan County,0,5106,1843,1,33.04,4.4,95128.0,0.52,0.7,1328.0,31.6772445,-97.3037253
2729,48311950100,Texas,McMullen County,0,707,310,1,96.42,12.8,72750.0,4.04,4.93,119.0,28.3849219,-98.5788529
2730,48313000100,Texas,Madison County,0,3601,490,1,82.8,19.2,50125.0,2.55,13.3,266.0,31.0188802,-95.744105
2731,48313000300,Texas,Madison County,0,2774,1108,1,18.63,8.7,73553.0,1.23,8.65,633.0,30.9415165,-96.0920522
2732,48315950200,Texas,Marion County,0,2957,1290,1,20.05,19.3,47763.0,4.66,17.17,541.0,32.7947102,-94.4642946
2733,48317950100,Texas,Martin County,0,1362,452,1,70.52,4.5,66250.0,0.0,1.72,416.0,32.3262186,-101.964393
2734,48319950200,Texas,Mason County,0,1848,800,1,45.82,6.3,71042.0,0.0,1.11,340.0,30.7032322,-99.2376082
2735,48321730501,Texas,Matagorda County,0,3301,1540,1,90.64,18.7,54010.0,3.82,14.02,514.0,28.7516782,-95.8671649
2736,48321730700,Texas,Matagorda County,0,4482,1639,1,56.11,15.5,56625.0,2.72,13.8,1171.0,28.9160974,-96.1559204
2737,48323950700,Texas,Maverick County,0,9412,2411,1,10.42,22.3,43223.0,3.05,16.78,880.0,28.8977972,-100.3569903
2738,48325000102,Texas,Medina County,0,7709,2824,1,16.86,9.9,88051.0,4.67,3.99,1361.0,29.4801095,-98.8674272
2739,48325000300,Texas,Medina County,0,8490,2347,1,10.67,5.1,68602.0,2.41,8.72,1142.0,29.4747795,-99.0999548
2740,48325000500,Texas,Medina County,0,5129,1882,1,11.86,8.8,65938.0,3.3,12.62,784.0,29.2309559,-99.1152349
2741,48331950100,Texas,Milam County,0,2469,992,1,20.68,13.2,47750.0,2.46,21.68,560.0,30.9409322,-96.9434052
2742,48331950300,Texas,Milam County,0,3861,1482,1,31.44,11.4,63673.0,4.93,14.41,898.0,30.7882278,-97.2196339
2743,48331950500,Texas,Milam County,0,2612,1004,1,36.52,15.8,61071.0,3.81,7.16,644.0,30.7494809,-96.7904732
2744,48331950800,Texas,Milam County,0,2872,1097,1,59.47,10.2,73824.0,4.05,8.05,731.0,30.59783,-97.1358407
2745,48333950100,Texas,Mills County,0,2042,804,1,54.19,14.1,59196.0,2.03,2.25,506.0,31.5453019,-98.6090123
2746,48337950600,Texas,Montague County,0,2001,814,1,45.27,11.9,62000.0,1.08,6.09,424.0,33.5863679,-97.6321213
2747,48339694000,Texas,Montgomery County,0,9070,3126,1,11.37,17.5,59863.0,1.37,11.74,2384.0,30.3607118,-95.3112777
2748,48341950200,Texas,Moore County,0,6671,2071,1,39.1,10.3,55875.0,4.54,4.95,1713.0,35.8079882,-101.9507634
2749,48347950100,Texas,Nacogdoches County,0,2624,1031,1,37.76,18.7,58523.0,9.59,15.22,635.0,31.7952313,-94.5285632
2750,48347950200,Texas,Nacogdoches County,0,4875,1988,1,75.37,17.1,67530.0,8.73,21.14,1158.0,31.7344532,-94.8202708
2751,48347951100,Texas,Nacogdoches County,0,5120,1948,1,71.32,11.7,66150.0,2.34,13.39,1299.0,31.4824917,-94.4145915
2752,48349970400,Texas,Navarro County,0,4382,1638,1,56.38,15.3,60711.0,2.7,13.73,1111.0,32.0445109,-96.7464399
2753,48349970700,Texas,Navarro County,0,5318,2036,1,12.71,18.7,70393.0,23.61,22.06,1085.0,32.0009635,-96.3306601
2754,48349971000,Texas,Navarro County,0,3518,1397,1,41.07,14.3,63409.0,8.76,19.83,838.0,31.881718,-96.5792715
2755,48351950100,Texas,Newton County,0,2059,880,1,92.21,16.4,53836.0,8.88,7.11,423.0,31.0598112,-93.705461
2756,48351950200,Texas,Newton County,0,6241,2187,1,22.21,15.3,53984.0,3.22,17.16,1445.0,30.8143284,-93.7135949
2757,48351950300,Texas,Newton County,0,2690,1076,1,25.19,32.9,41890.0,7.27,13.6,651.0,30.552529,-93.7971206
2758,48351950400,Texas,Newton County,0,3455,1333,1,21.02,19.3,51938.0,4.69,15.13,827.0,30.3242071,-93.8198013
2759,48353950500,Texas,Nolan County,0,2736,1081,1,39.42,11.5,72250.0,1.6,3.82,711.0,32.2671635,-100.418308
2760,48355005802,Texas,Nueces County,0,6017,1991,1,9.26,8.2,78793.0,1.95,11.95,1456.0,27.863245,-97.7979809
2761,48355006000,Texas,Nueces County,0,2638,832,1,27.67,14.3,53350.0,4.39,23.99,757.0,27.6310278,-97.6623703
2762,48359950100,Texas,Oldham County,0,2052,691,1,100.0,12.0,74148.0,1.85,6.45,698.0,35.4019206,-102.5976203
2763,48363000100,Texas,Palo Pinto County,0,2599,1108,1,89.47,11.9,79375.0,2.66,3.17,533.0,32.9307201,-98.3167295
2764,48363000200,Texas,Palo Pinto County,0,2191,956,1,99.59,11.3,58487.0,2.72,4.86,465.0,32.6796289,-98.4628674
2765,48363000300,Texas,Palo Pinto County,0,3777,1471,1,90.31,9.8,61301.0,2.2,3.57,817.0,32.6801684,-98.211194
2766,48365950100,Texas,Panola County,0,4740,1850,1,65.01,13.2,54792.0,1.34,16.44,1166.0,32.2247262,-94.1478808
2767,48367140501,Texas,Parker County,0,7307,2632,1,16.75,9.8,81651.0,0.69,5.42,1964.0,32.905863,-97.8400758
2768,48367140502,Texas,Parker County,0,6475,1706,1,9.95,6.4,88615.0,4.16,5.35,1059.0,32.8840133,-97.969185
2769,48367140602,Texas,Parker County,0,9585,3595,1,12.86,4.2,88338.0,1.57,4.88,2381.0,32.6246652,-97.8661118
2770,48369950300,Texas,Parmer County,0,5301,1781,1,11.33,12.2,65341.0,2.36,4.81,644.0,34.4465616,-102.8116725
2771,48371950100,Texas,Pecos County,0,2383,886,1,37.78,9.8,65313.0,1.54,3.58,290.0,31.1856233,-102.8789156
2772,48373210101,Texas,Polk County,0,4626,1914,1,13.16,7.3,71129.0,2.72,7.9,938.0,30.5887947,-94.8779454
2773,48373210102,Texas,Polk County,0,6526,2509,1,40.94,18.5,52292.0,11.95,18.74,1554.0,30.5912467,-94.6855757
2774,48373210500,Texas,Polk County,0,4692,1833,1,29.55,13.9,60417.0,5.46,15.04,1150.0,30.7925768,-94.7359675
2775,48375014300,Texas,Potter County,0,5266,1955,1,12.04,2.6,87981.0,2.33,4.55,1348.0,35.4137864,-101.9113636
2776,48381021900,Texas,Randall County,0,4125,1614,1,16.94,3.4,115978.0,1.51,2.79,985.0,34.8969855,-101.8965081
2777,48385950100,Texas,Real County,0,3309,1374,1,100.0,22.8,50000.0,2.97,6.76,660.0,29.8230304,-99.805303
2778,48387950100,Texas,Red River County,0,2645,1166,1,73.26,17.7,51875.0,5.7,10.76,568.0,33.5734786,-94.8593683
2779,48387950600,Texas,Red River County,0,2758,1176,1,93.12,18.2,55707.0,1.42,11.66,585.0,33.4636128,-95.1617574
2780,48387950700,Texas,Red River County,0,2550,1070,1,80.24,14.7,61221.0,6.06,14.49,583.0,33.7728617,-95.1755561
2781,48389950500,Texas,Reeves County,0,975,377,1,100.0,8.1,54250.0,3.39,8.96,251.0,31.0333498,-103.6476675
2782,48391950400,Texas,Refugio County,0,3684,1452,1,37.02,22.3,54167.0,4.71,12.47,850.0,28.2955927,-97.1421478
2783,48393950100,Texas,Roberts County,0,929,359,1,91.43,12.2,79688.0,3.54,4.18,236.0,35.8362157,-100.8075549
2784,48395960100,Texas,Robertson County,0,2025,844,1,96.24,18.7,71250.0,13.88,13.17,475.0,31.1218156,-96.6522896
2785,48395960300,Texas,Robertson County,0,4520,1803,1,21.51,10.3,53077.0,6.37,5.73,644.0,31.1475487,-96.4271144
2786,48399950500,Texas,Runnels County,0,1974,763,1,63.95,6.0,60938.0,0.78,2.97,494.0,31.6589184,-100.0576005
2787,48401950600,Texas,Rusk County,0,2226,895,1,30.38,8.5,77350.0,2.48,11.96,506.0,32.0981488,-94.645903
2788,48401951100,Texas,Rusk County,0,2799,1117,1,77.75,12.4,43348.0,2.72,15.17,660.0,31.934281,-94.8431559
2789,48401951200,Texas,Rusk County,0,2730,1112,1,75.13,11.1,53547.0,10.87,14.53,592.0,31.9050592,-94.6118401
2790,48403950300,Texas,Sabine County,0,5106,2286,1,22.49,17.6,43125.0,3.11,10.49,591.0,31.2806236,-93.7858765
2791,48405950100,Texas,San Augustine County,0,3473,1411,1,19.14,19.0,52708.0,6.95,15.86,762.0,31.5113871,-94.1589426
2792,48405950300,Texas,San Augustine County,0,2660,1173,1,63.51,27.1,41875.0,2.86,14.72,491.0,31.2631866,-94.1631685
2793,48407200102,Texas,San Jacinto County,0,10069,3533,1,17.43,12.4,62692.0,1.11,15.09,2746.0,30.4879217,-95.2128673
2794,48411950200,Texas,San Saba County,0,3503,1258,1,53.21,9.5,68563.0,4.0,5.24,545.0,31.1551375,-98.8192922
2795,48419950500,Texas,Shelby County,0,2744,1083,1,21.48,10.4,61172.0,2.17,11.58,647.0,31.7014842,-94.2094372
2796,48419950600,Texas,Shelby County,0,3178,1356,1,73.78,24.3,57132.0,3.36,16.45,692.0,31.7112465,-93.9431111
2797,48421950200,Texas,Sherman County,0,3034,1081,1,27.42,15.2,64900.0,1.19,1.89,291.0,36.2776278,-101.8947164
2798,48427950101,Texas,Starr County,0,1268,483,1,96.06,29.1,43309.0,0.76,15.91,299.0,26.650857,-98.6058228
2799,48427950202,Texas,Starr County,0,2660,813,1,40.37,41.4,30500.0,9.31,42.97,811.0,26.5995577,-98.9922775
2800,48429950500,Texas,Stephens County,0,3139,1183,1,19.37,14.0,61080.0,3.23,6.21,457.0,32.7285946,-98.8292857
2801,48431950100,Texas,Sterling County,0,1143,440,1,100.0,3.5,68411.0,0.65,4.55,279.0,31.8357739,-101.0549111
2802,48437950200,Texas,Swisher County,0,2016,582,1,44.16,15.3,53152.0,1.88,5.35,363.0,34.6098075,-101.749557
2803,48437950400,Texas,Swisher County,0,1297,503,1,87.79,9.1,61053.0,6.02,12.91,321.0,34.390946,-101.7161755
2804,48443950100,Texas,Terrell County,0,984,430,1,100.0,15.0,51023.0,6.31,1.52,218.0,30.2323316,-102.0725386
2805,48445950100,Texas,Terry County,0,2510,871,1,52.6,13.7,62311.0,1.38,7.94,701.0,33.171229,-102.339284
2806,48447950300,Texas,Throckmorton County,0,1641,721,1,100.0,14.7,64231.0,3.06,6.54,366.0,33.1707121,-99.2061367
2807,48449950100,Texas,Titus County,0,2102,783,1,77.29,13.6,47670.0,1.66,13.12,535.0,33.3348305,-94.9909174
2808,48451001600,Texas,Tom Green County,0,4769,1694,1,42.24,12.0,83021.0,2.41,7.19,1280.0,31.3820721,-100.2661922
2809,48451001704,Texas,Tom Green County,0,7661,2917,1,31.8,6.1,78318.0,1.63,5.32,1589.0,31.4245108,-100.6210634
2810,48457950100,Texas,Tyler County,0,2985,1178,1,67.42,10.8,57303.0,2.82,14.19,699.0,30.9522771,-94.4425644
2811,48457950400,Texas,Tyler County,0,5359,2197,1,91.92,20.9,42941.0,5.26,21.3,1216.0,30.6828972,-94.2158584
2812,48457950500,Texas,Tyler County,0,3005,1224,1,57.31,12.0,68750.0,7.36,14.98,661.0,30.6057422,-94.4487253
2813,48459950200,Texas,Upshur County,0,3591,1430,1,22.91,16.9,54009.0,1.85,15.53,828.0,32.8366664,-95.009132
2814,48459950300,Texas,Upshur County,0,8191,3103,1,6.28,17.3,50514.0,3.85,13.21,1846.0,32.7166515,-94.9908238
2815,48461950100,Texas,Upton County,0,1126,420,1,99.2,9.4,81500.0,5.02,1.31,296.0,31.3821866,-101.960725
2816,48463950100,Texas,Uvalde County,0,3257,1245,1,100.0,14.3,45208.0,14.86,12.93,789.0,29.4380367,-99.5286644
2817,48463950200,Texas,Uvalde County,0,7740,2744,1,15.81,27.0,53859.0,3.05,11.44,1762.0,29.3024654,-99.8295626
2818,48465950800,Texas,Val Verde County,0,5605,1915,1,14.01,8.3,57892.0,0.0,6.59,1516.0,29.9088622,-101.1726163
2819,48467950900,Texas,Van Zandt County,0,7240,2824,1,23.6,14.5,73086.0,3.16,11.47,1690.0,32.4127095,-95.6682528
2820,48467951000,Texas,Van Zandt County,0,6151,2366,1,16.92,12.4,63560.0,0.32,9.84,1373.0,32.437225,-95.9624602
2821,48469000800,Texas,Victoria County,0,1928,684,1,67.88,7.1,73594.0,2.36,5.13,504.0,28.7787803,-96.7560892
2822,48469001300,Texas,Victoria County,0,2156,836,1,53.37,10.1,80000.0,2.63,7.76,478.0,28.61516,-97.0552854
2823,48469001400,Texas,Victoria County,0,7982,2966,1,28.23,5.9,86049.0,3.8,5.95,1954.0,28.8432547,-97.1475617
2824,48469001606,Texas,Victoria County,0,7563,2925,1,7.63,4.1,101875.0,3.01,2.61,1542.0,28.9548561,-96.9130433
2825,48469001700,Texas,Victoria County,0,4292,1426,1,68.27,17.5,45882.0,6.72,15.63,1337.0,28.6840296,-96.9185137
2826,48471790200,Texas,Walker County,0,6989,2330,1,18.01,19.4,53958.0,3.46,9.09,1497.0,30.6159843,-95.4307023
2827,48471790300,Texas,Walker County,0,8378,3371,1,9.77,3.9,81108.0,2.96,2.11,1819.0,30.6146728,-95.6261835
2828,48471790400,Texas,Walker County,0,10095,2042,1,7.96,11.3,80167.0,0.47,5.31,1362.0,30.7981976,-95.7367776
2829,48475950100,Texas,Ward County,0,4037,1543,1,16.62,11.4,79107.0,2.58,6.19,961.0,31.5130687,-103.1051127
2830,48477170500,Texas,Washington County,0,6706,2772,1,8.11,7.8,80063.0,4.86,3.12,1428.0,30.2242031,-96.5262454
2831,48477170600,Texas,Washington County,0,5200,2084,1,18.43,8.7,70319.0,2.26,4.9,1104.0,30.2277955,-96.214546
2832,48479001710,Texas,Webb County,0,2058,601,1,60.78,14.8,60278.0,6.75,8.2,696.0,27.9177306,-99.4483075
2833,48481740600,Texas,Wharton County,0,3788,1363,1,15.99,14.4,72885.0,2.45,11.57,1000.0,29.2399484,-95.9857309
2834,48483950100,Texas,Wheeler County,0,2978,1122,1,18.27,11.9,70139.0,1.3,4.95,313.0,35.465224,-100.2470735
2835,48487950300,Texas,Wilbarger County,0,1849,723,1,34.9,7.7,78309.0,4.96,4.01,435.0,34.082338,-99.2342141
2836,48491020202,Texas,Williamson County,0,5142,1700,1,22.09,4.8,113689.0,1.17,4.2,1577.0,30.7431784,-97.923136
2837,48491020204,Texas,Williamson County,0,5116,1757,1,10.72,7.8,86641.0,1.69,6.19,1426.0,30.7921376,-97.8236072
2838,48491020301,Texas,Williamson County,0,5657,1973,1,16.37,8.3,109323.0,0.66,5.62,1663.0,30.649336,-97.9481495
2839,48491020900,Texas,Williamson County,0,4601,1686,1,18.81,6.0,89053.0,1.1,8.36,1171.0,30.5461156,-97.3073109
2840,48491021300,Texas,Williamson County,0,4697,1343,1,38.57,19.7,62750.0,4.95,7.34,819.0,30.7286868,-97.4310089
2841,48493000600,Texas,Wilson County,0,3717,1341,1,17.44,9.2,77560.0,2.39,6.02,1003.0,29.0323082,-98.0988837
2842,48497150101,Texas,Wise County,0,3382,1276,1,38.54,6.1,85511.0,0.35,1.63,794.0,33.3295131,-97.5223686
2843,48497150402,Texas,Wise County,0,5514,2082,1,16.87,8.0,83278.0,1.75,10.4,1293.0,33.0846982,-97.8467194
2844,48499950100,Texas,Wood County,0,4917,2026,1,12.22,18.4,55833.0,0.88,10.63,1029.0,32.8803943,-95.2319987
2845,48499950302,Texas,Wood County,0,5248,2336,1,18.28,10.6,71884.0,2.01,6.27,848.0,32.8948485,-95.5175636
2846,48503950200,Texas,Young County,0,4493,1857,1,12.18,10.5,64527.0,4.48,7.43,281.0,33.3225486,-98.6541315
2847,48503950400,Texas,Young County,0,5720,2265,1,18.02,11.7,70614.0,3.58,7.55,1093.0,33.1061452,-98.7034516
2848,48505950400,Texas,Zapata County,0,5610,1741,1,27.59,48.9,31151.0,9.15,36.02,1688.0,26.9969806,-99.1826027
2849,48507950100,Texas,Zavala County,0,1232,388,1,97.41,54.1,0.0,32.35,48.04,380.0,28.956849,-99.6122673
2850,48507950200,Texas,Zavala County,0,1880,590,1,99.87,29.4,36379.0,18.2,27.57,634.0,28.9805911,-99.9520921
2851,49001100200,Utah,Beaver County,0,2811,927,1,33.71,7.8,68112.0,0.41,4.67,538.0,38.3601337,-113.4015527
2852,49003960100,Utah,Box Elder County,0,3152,978,1,56.05,5.6,66284.0,0.45,3.7,1142.0,41.5165611,-113.1734542
2853,49005000102,Utah,Cache County,0,1563,493,1,54.79,8.8,68438.0,0.62,1.46,547.0,41.967782,-112.0086429
2854,49007000600,Utah,Carbon County,0,4416,1664,1,38.36,14.7,57214.0,2.21,10.79,1189.0,39.6487141,-110.4005402
2855,49009960100,Utah,Daggett County,0,1059,426,1,100.0,4.7,96333.0,4.83,0.0,243.0,40.890099,-109.5057855
2856,49013940300,Utah,Duchesne County,0,3847,1311,1,35.26,11.0,60369.0,1.69,6.43,619.0,40.2620858,-110.5313665
2857,49013940600,Utah,Duchesne County,0,7128,2335,1,12.72,15.2,72670.0,0.83,10.2,2221.0,40.3094669,-110.174497
2858,49015976500,Utah,Emery County,0,3462,1198,1,41.63,16.0,55917.0,3.45,7.49,573.0,38.931108,-110.664459
2859,49017000400,Utah,Garfield County,0,2795,1122,1,100.0,13.6,67361.0,3.03,3.01,689.0,37.8258672,-111.2739123
